Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Stratford Ews,23872,E94334,-39.33546,174.30502,280,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
23872,20220911,0100,197,0.9,19.0,0.5,1,H
23872,20220911,0200,238,0.7,17.0,0.3,1,H
23872,20220911,0300,247,0.6,46.0,0.4,1,H
23872,20220911,0400,263,0.6,42.0,0.5,1,H
23872,20220911,0500,42,0.5,20.0,0.3,1,H
23872,20220911,0600,9,0.3,10.0,0.3,1,H
23872,20220911,0700,307,0.3,25.0,0.3,1,H
23872,20220911,0800,330,1.2,22.0,0.3,1,H
23872,20220911,0900,327,1.8,17.0,0.5,1,H
23872,20220911,1000,327,3.2,17.0,0.8,1,H
23872,20220911,1100,317,3.5,21.0,1.0,1,H
23872,20220911,1200,316,3.8,21.0,1.1,1,H
23872,20220911,1300,335,4.2,17.0,1.0,1,H
23872,20220911,1400,331,4.0,18.0,1.1,1,H
23872,20220911,1500,319,3.2,28.0,1.1,1,H
23872,20220911,1600,313,3.5,25.0,1.2,1,H
23872,20220911,1700,314,3.3,22.0,1.2,1,H
23872,20220911,1800,293,1.6,33.0,0.9,1,H
23872,20220911,1900,313,1.9,35.0,1.1,1,H
23872,20220911,2000,320,2.3,24.0,1.0,1,H
23872,20220911,2100,337,1.8,19.0,0.4,1,H
23872,20220911,2200,351,3.6,18.0,1.4,1,H
23872,20220911,2300,345,3.2,15.0,0.8,1,H
23872,20220912,0000,338,3.0,11.0,0.5,1,H
23872,20220912,0100,344,2.8,14.0,0.7,1,H
23872,20220912,0200,342,3.4,14.0,0.7,1,H
23872,20220912,0300,332,3.1,13.0,0.5,1,H
23872,20220912,0400,327,2.5,11.0,0.5,1,H
23872,20220912,0500,340,3.0,15.0,0.8,1,H
23872,20220912,0600,333,2.6,13.0,0.6,1,H
23872,20220912,0700,334,3.6,14.0,0.9,1,H
23872,20220912,0800,336,3.9,14.0,0.9,1,H
23872,20220912,0900,333,4.4,15.0,1.3,1,H
23872,20220912,1000,327,4.5,17.0,1.3,1,H
23872,20220912,1100,315,5.6,21.0,1.8,1,H
23872,20220912,1200,308,5.2,27.0,2.0,1,H
23872,20220912,1300,313,6.4,26.0,2.4,1,H
23872,20220912,1400,313,6.8,26.0,2.7,1,H
23872,20220912,1500,305,4.8,32.0,2.0,1,H
23872,20220912,1600,286,3.7,43.0,1.7,1,H
23872,20220912,1700,265,3.1,53.0,1.6,1,H
23872,20220912,1800,229,5.3,22.0,1.6,1,H
23872,20220912,1900,215,8.2,16.0,2.3,1,H
23872,20220912,2000,216,7.7,14.0,1.7,1,H
23872,20220912,2100,216,8.0,13.0,1.8,1,H
23872,20220912,2200,221,7.1,14.0,2.1,1,H
23872,20220912,2300,219,7.1,14.0,1.9,1,H
23872,20220913,0000,204,4.5,26.0,1.7,1,H
23872,20220913,0100,209,6.8,24.0,2.7,1,H
23872,20220913,0200,225,6.3,37.0,2.6,1,H
23872,20220913,0300,244,3.0,61.0,1.6,1,H
23872,20220913,0400,265,2.2,78.0,1.3,1,H
23872,20220913,0500,252,2.8,68.0,1.6,1,H
23872,20220913,0600,337,1.7,91.0,1.0,1,H
23872,20220913,0700,319,1.6,70.0,0.9,1,H
23872,20220913,0800,263,1.9,93.0,0.9,1,H
23872,20220913,0900,317,3.2,37.0,1.8,1,H
23872,20220913,1000,299,2.0,40.0,1.0,1,H
23872,20220913,1100,279,2.1,51.0,1.0,1,H
23872,20220913,1200,305,1.9,37.0,0.9,1,H
23872,20220913,1300,300,2.7,46.0,1.4,1,H
23872,20220913,1400,270,3.2,49.0,1.5,1,H
23872,20220913,1500,228,5.2,33.0,2.4,1,H
23872,20220913,1600,220,4.1,27.0,1.8,1,H
23872,20220913,1700,224,4.1,35.0,1.7,1,H
23872,20220913,1800,217,4.1,23.0,1.1,1,H
23872,20220913,1900,256,2.2,46.0,1.7,1,H
